Author_Name,University/Organization,Paper_title,Keywords,Year,Conference
George P Nychis,Adaptrum Inc.,Demo: TV White Space Networking Capabilities and Potential with an Embedded & Open-API Platform,"wireless networking, tv white space, white space database, white space",2014,mobicom
Bruce  DeBruhl,Carnegie Mellon University,Demo: TV White Space Networking Capabilities and Potential with an Embedded & Open-API Platform,"wireless networking, tv white space, white space database, white space",2014,mobicom
Haiyun  Tang,Adaptrum Inc.,Demo: TV White Space Networking Capabilities and Potential with an Embedded & Open-API Platform,"wireless networking, tv white space, white space database, white space",2014,mobicom
Yongtae  Park,Korea University,"Demo: Software Defined Radio: On a Smartphone, as an App!","software defined radio, smartphone, app",2014,mobicom
JeongGil Ko,ETRI,"Demo: Software Defined Radio: On a Smartphone, as an App!","software defined radio, smartphone, app",2014,mobicom
Hyogon  Kim,Korea University,"Demo: Software Defined Radio: On a Smartphone, as an App!","software defined radio, smartphone, app",2014,mobicom
Hsinmu  Tsai,National Taiwan University,Demo: Rollinglight - Universal Camera Communications for Single Led,"camera communications, rolling shutter, visible light communications, frequency shift keying",2014,mobicom
Haomin  Lin,National Taiwan University,Demo: Rollinglight - Universal Camera Communications for Single Led,"camera communications, rolling shutter, visible light communications, frequency shift keying",2014,mobicom
Huiyu  Lee,National Taiwan University,Demo: Rollinglight - Universal Camera Communications for Single Led,"camera communications, rolling shutter, visible light communications, frequency shift keying",2014,mobicom
Anran  Wang,Beihang University,Demo: A Robust Barcode System for Data Transmissions over Screen-Camera Links,"reliability, dynamic barcodes, transmission, smartphones",2014,mobicom
Shuai Ma,Beihang University,Demo: A Robust Barcode System for Data Transmissions over Screen-Camera Links,"reliability, dynamic barcodes, transmission, smartphones",2014,mobicom
Chunming  Hu,Beihang University,Demo: A Robust Barcode System for Data Transmissions over Screen-Camera Links,"reliability, dynamic barcodes, transmission, smartphones",2014,mobicom
Jinpeng  Huai,Beihang University,Demo: A Robust Barcode System for Data Transmissions over Screen-Camera Links,"reliability, dynamic barcodes, transmission, smartphones",2014,mobicom
Chunyi  Peng,Ohio State University,Demo: A Robust Barcode System for Data Transmissions over Screen-Camera Links,"reliability, dynamic barcodes, transmission, smartphones",2014,mobicom
Guobin  Shen,Microsoft Research,Demo: A Robust Barcode System for Data Transmissions over Screen-Camera Links,"reliability, dynamic barcodes, transmission, smartphones",2014,mobicom
Lei  Yang,Tsinghua University,Demo: High-Precision RFID Tracking Using COTS Devies,"rfid, tracking, localization",2014,mobicom
Yekui  Chen,Tsinghua University,Demo: High-Precision RFID Tracking Using COTS Devies,"rfid, tracking, localization",2014,mobicom
Chen  Chen,Tsinghua University,Demo: High-Precision RFID Tracking Using COTS Devies,"rfid, tracking, localization",2014,mobicom
Xiangyang  Li,IIT,Demo: High-Precision RFID Tracking Using COTS Devies,"rfid, tracking, localization",2014,mobicom
Xuan  Ding,Tsinghua University,Demo: High-Precision RFID Tracking Using COTS Devies,"rfid, tracking, localization",2014,mobicom
Yi  Guo,Hong Kong University of Science and Technology,Demo: High-Precision RFID Tracking Using COTS Devies,"rfid, tracking, localization",2014,mobicom
Yunhao Liu,Tsinghua University,Demo: High-Precision RFID Tracking Using COTS Devies,"rfid, tracking, localization",2014,mobicom
Lan  Zhang,Tsinghua University,Demo: Visual Attention Driven Networking with Smart Glasses,"device paring, smart glasses, gaze tracking, attention driven networking",2014,mobicom
Xiangyang  Li,Tsinghua University,Demo: Visual Attention Driven Networking with Smart Glasses,"device paring, smart glasses, gaze tracking, attention driven networking",2014,mobicom
Wenchao Huang,University of Science and Technology of China,Demo: Visual Attention Driven Networking with Smart Glasses,"device paring, smart glasses, gaze tracking, attention driven networking",2014,mobicom
Kebin  Liu,Tsinghua University,Demo: Visual Attention Driven Networking with Smart Glasses,"device paring, smart glasses, gaze tracking, attention driven networking",2014,mobicom
Shuwei  Zong,Suzhou Institute for Advanced Study,Demo: Visual Attention Driven Networking with Smart Glasses,"device paring, smart glasses, gaze tracking, attention driven networking",2014,mobicom
Xuesi  Jian,Illinois Institute of Technology,Demo: Visual Attention Driven Networking with Smart Glasses,"device paring, smart glasses, gaze tracking, attention driven networking",2014,mobicom
Puchun  Feng,Tsinghua University,Demo: Visual Attention Driven Networking with Smart Glasses,"device paring, smart glasses, gaze tracking, attention driven networking",2014,mobicom
Taeho  Jung,Illinois Institute of Technology,Demo: Visual Attention Driven Networking with Smart Glasses,"device paring, smart glasses, gaze tracking, attention driven networking",2014,mobicom
Yunhao Liu,Tsinghua University,Demo: Visual Attention Driven Networking with Smart Glasses,"device paring, smart glasses, gaze tracking, attention driven networking",2014,mobicom
Pengfei  Zhou,Nanyang Technological University,Demo: Instant Phone Attitude Estimation and Its Applications,"mobile phone attitude, gyroscope, imu sensors, attitude-based applications",2014,mobicom
Weiming  Chan,Nanyang Technological University,Demo: Instant Phone Attitude Estimation and Its Applications,"mobile phone attitude, gyroscope, imu sensors, attitude-based applications",2014,mobicom
Shiqi  Jiang,Nanyang Technological University,Demo: Instant Phone Attitude Estimation and Its Applications,"mobile phone attitude, gyroscope, imu sensors, attitude-based applications",2014,mobicom
Jiajue  Ou,Nanyang Technological University,Demo: Instant Phone Attitude Estimation and Its Applications,"mobile phone attitude, gyroscope, imu sensors, attitude-based applications",2014,mobicom
Mo  Li,Nanyang Technological University,Demo: Instant Phone Attitude Estimation and Its Applications,"mobile phone attitude, gyroscope, imu sensors, attitude-based applications",2014,mobicom
Guobin  Shen,Microsoft Research,Demo: Instant Phone Attitude Estimation and Its Applications,"mobile phone attitude, gyroscope, imu sensors, attitude-based applications",2014,mobicom
Omid  Abari,Massachusetts Institute of Technology,Poster: Clock Synchronization for Distributed Wireless Protocols at the Physical Layer,"clock synchronization, distributed mimo, wireless, wireless sensors",2014,mobicom
Hariharan Shankar Rahul,Massachusetts Institute of Technology,Poster: Clock Synchronization for Distributed Wireless Protocols at the Physical Layer,"clock synchronization, distributed mimo, wireless, wireless sensors",2014,mobicom
Dina Katabi,Massachusetts Institute of Technology,Poster: Clock Synchronization for Distributed Wireless Protocols at the Physical Layer,"clock synchronization, distributed mimo, wireless, wireless sensors",2014,mobicom
Fei  Tong,University of Victoria,Poster: Geometrical Distance Distribution for Modeling Performance Metrics in Wireless Communication Networks,"geometrical distance distribution, wireless communication networks, arbitrary geometries, line kinematic measure",2014,mobicom
Maryam  Ahmadi,University of Victoria,Poster: Geometrical Distance Distribution for Modeling Performance Metrics in Wireless Communication Networks,"geometrical distance distribution, wireless communication networks, arbitrary geometries, line kinematic measure",2014,mobicom
Jianping  Pan,University of Victoria,Poster: Geometrical Distance Distribution for Modeling Performance Metrics in Wireless Communication Networks,"geometrical distance distribution, wireless communication networks, arbitrary geometries, line kinematic measure",2014,mobicom
Lei  Zheng,University of Victoria,Poster: Geometrical Distance Distribution for Modeling Performance Metrics in Wireless Communication Networks,"geometrical distance distribution, wireless communication networks, arbitrary geometries, line kinematic measure",2014,mobicom
Lin  Cai,University of Victoria,Poster: Geometrical Distance Distribution for Modeling Performance Metrics in Wireless Communication Networks,"geometrical distance distribution, wireless communication networks, arbitrary geometries, line kinematic measure",2014,mobicom
Shegufta Bakht Ahsan,University of Illinois Urbana Champaign,Poster: Overheard ACK with Token Passing: An Optimization to 802.11 MAC Protocol,"token passing, packet overhearing",2014,mobicom
Nitin Hemant Vaidya,University of Illinois Urbana Champaign,Poster: Overheard ACK with Token Passing: An Optimization to 802.11 MAC Protocol,"token passing, packet overhearing",2014,mobicom
Abdulla  Alasaadi,Old Dominion University,Poster: In-Lane Communication Framework Using Smartphone’s Inertial Sensors,"traffic, lane detection, mobile computing, communication",2014,mobicom
Tamer  Nadeem,Old Dominion University,Poster: In-Lane Communication Framework Using Smartphone’s Inertial Sensors,"traffic, lane detection, mobile computing, communication",2014,mobicom
Changsheng  Chen,Hong Kong University of Science and Technology,Poster: A Coarse-Fine Corner Detection Approach for Two-Dimensional Barcode Decoding,"matched filtering, corner detection, 2d barcode",2014,mobicom
Wai Ho Mow,Hong Kong University of Science and Technology,Poster: A Coarse-Fine Corner Detection Approach for Two-Dimensional Barcode Decoding,"matched filtering, corner detection, 2d barcode",2014,mobicom
Xin  Gao,New Jersey Institute of Technology,Poster: Detection of Transportation Mode Based on Smartphones for Reducing Distracted Driving,"dtm, distracted driving, transportation mode, gps, smartphone",2014,mobicom
Jie  Tian,New Jersey Institute of Technology,Poster: Detection of Transportation Mode Based on Smartphones for Reducing Distracted Driving,"dtm, distracted driving, transportation mode, gps, smartphone",2014,mobicom
Guiling  Wang,New Jersey Institute of Technology,Poster: Detection of Transportation Mode Based on Smartphones for Reducing Distracted Driving,"dtm, distracted driving, transportation mode, gps, smartphone",2014,mobicom
Mahanth  Gowda,University of Illinois Urbana Champaign,Poster: Ziria: Language for Rapid Prototyping of Wireless PHY,"wireless, compilers, languages, signal processing",2014,mobicom
Gordon Stewart,Princeton University,Poster: Ziria: Language for Rapid Prototyping of Wireless PHY,"wireless, compilers, languages, signal processing",2014,mobicom
Geoffrey Mainland,Drexel University,Poster: Ziria: Language for Rapid Prototyping of Wireless PHY,"wireless, compilers, languages, signal processing",2014,mobicom
Božidar  Radunović,Microsoft Research,Poster: Ziria: Language for Rapid Prototyping of Wireless PHY,"wireless, compilers, languages, signal processing",2014,mobicom
Dimitrios  Vytiniotis,Microsoft Research,Poster: Ziria: Language for Rapid Prototyping of Wireless PHY,"wireless, compilers, languages, signal processing",2014,mobicom
Doug  Patterson,Microsoft,Poster: Ziria: Language for Rapid Prototyping of Wireless PHY,"wireless, compilers, languages, signal processing",2014,mobicom
Xiping  Hu,University of British Columbia,Poster -- SAfeDJ Community: Situation-Aware in-Car Music Delivery for Safe Driving,"vehicular sensor application, situation-aware, cloud",2014,mobicom
Junqi  Deng,University of Hong Kong,Poster -- SAfeDJ Community: Situation-Aware in-Car Music Delivery for Safe Driving,"vehicular sensor application, situation-aware, cloud",2014,mobicom
Wenyan  Hu,Nankai University,Poster -- SAfeDJ Community: Situation-Aware in-Car Music Delivery for Safe Driving,"vehicular sensor application, situation-aware, cloud",2014,mobicom
Georgios  Fotopoulos,Uppsala University,Poster -- SAfeDJ Community: Situation-Aware in-Car Music Delivery for Safe Driving,"vehicular sensor application, situation-aware, cloud",2014,mobicom
Edith  Ngai,Uppsala University,Poster -- SAfeDJ Community: Situation-Aware in-Car Music Delivery for Safe Driving,"vehicular sensor application, situation-aware, cloud",2014,mobicom
Zhengguo  Sheng,University of British Columbia,Poster -- SAfeDJ Community: Situation-Aware in-Car Music Delivery for Safe Driving,"vehicular sensor application, situation-aware, cloud",2014,mobicom
Min  Liang,IBM,Poster -- SAfeDJ Community: Situation-Aware in-Car Music Delivery for Safe Driving,"vehicular sensor application, situation-aware, cloud",2014,mobicom
Xitong Li,Massachusetts Institute of Technology,Poster -- SAfeDJ Community: Situation-Aware in-Car Music Delivery for Safe Driving,"vehicular sensor application, situation-aware, cloud",2014,mobicom
Victor  Leung,University of British Columbia,Poster -- SAfeDJ Community: Situation-Aware in-Car Music Delivery for Safe Driving,"vehicular sensor application, situation-aware, cloud",2014,mobicom
Sidney Sidney Fels,University of British Columbia,Poster -- SAfeDJ Community: Situation-Aware in-Car Music Delivery for Safe Driving,"vehicular sensor application, situation-aware, cloud",2014,mobicom
Huan  Huang,School of Computer Science and Engineering,Poster: A Framework for Instant Mobile Web Browsing with Smart Prefetching and Caching,"prefetching, mobile web browsing, caching",2014,mobicom
