Name,University/Organization,Type of Chair,Conference,Year
Scott Shenker,University of California Berkeley,Program Committee Member,SigComm,2016
Ankit Singla,ETH Zurich,Program Committee Member,SigComm,2016
Joshua Smith,University of Washington,Program Committee Member,SigComm,2016
Alex Snoeren,University of California San Diego,Program Committee Member,SigComm,2016
Ion Stoica,University of California Berkeley,Program Committee Member,SigComm,2016
Pramod Vishwanath,University of Illinois Urbana Champaign,Program Committee Member,SigComm,2016
Geoff Voelker,University of California San Diego,Program Committee Member,SigComm,2016
Philip Watts,University College London,Program Committee Member,SigComm,2016
David Wetherall,Google & University of Washington,Program Committee Member,SigComm,2016
Keith Winstein,Stanford,Program Committee Member,SigComm,2016
Minlan Yu,University of Southern California,Program Committee Member,SigComm,2016
Matei Zaharia,Massachusetts Institute of Technology,Program Committee Member,SigComm,2016
Ellen Zegura,Georgia Tech,Program Committee Member,SigComm,2016
Ming Zhang,Alibaba Group,Program Committee Member,SigComm,2016
Srinivasan Keshav,University of Waterloo,General Chair,SigComm,2011
Jörg Liebeherr,University of Toronto,General Chair,SigComm,2011
John Byers,Boston University,TPC Chair,SigComm,2011
Jeffrey Mogul,HP Labs,TPC Chair,SigComm,2011
Yashar Ganjali,University of Toronto,Local Arrangements Chair,SigComm,2011
Martin Karsten,University of Waterloo,Finance Chair,SigComm,2011
Ken Calvert,University of Kentucky,Workshops Chair,SigComm,2011
Ellen Zegura,Georgia Tech,Workshops Chair,SigComm,2011
Aditya Akella,University of Wisconsin Madison,Poster/Demo Chair,SigComm,2011
Lili Qiu,University of Texas Austin,Poster/Demo Chair,SigComm,2011
Stratis Ioannidis,Technicolor Paris Research Center,Publications Chair,SigComm,2011
Nicolas Christin,Carnegie Mellon University,Web and Publicity Chair,SigComm,2011
Kenjiro Cho,IIJ Research Laboratory,Travel Grant Chair,SigComm,2011
Arun Venkataramani,University of Massachusetts,Travel Grant Chair,SigComm,2011
Giorgio Ventre,University of Napoli,Travel Grant Chair,SigComm,2011
Georgios Smaragdakis,Deutsche Telekom Labs & TU Berlin,Registration Chair,SigComm,2011
Stefan Saroiu,Microsoft Research,Outrageous Opinions Session Chair,SigComm,2011
Jaudelice de Oliveira,Drexel University,Conference Coordinator,SigComm,2011
John Byers,Boston University,TPC Chair,SigComm,2011
Jeffrey Mogul,HP Labs,TPC Chair,SigComm,2011
Aditya Akella,University of Wisconsin,TPC Member,SigComm,2011
Katerina Argyraki,EPFL,TPC Member,SigComm,2011
Paul Barford,University of Wisconsin,TPC Member,SigComm,2011
Augustin Chaintreau,Columbia University,TPC Member,SigComm,2011
David Clark,Massachusetts Institute of Technology,TPC Member,SigComm,2011
Jon Crowcroft,University of Cambridge,TPC Member,SigComm,2011
Constantinos Dovrolis,Georgia Tech,TPC Member,SigComm,2011
Will Eatherton,Juniper Networks,TPC Member,SigComm,2011
Michael Freedman,Princeton University,TPC Member,SigComm,2011
Yashar Ganjali,University of Toronto,TPC Member,SigComm,2011
Sharon Goldberg,Boston University,TPC Member,SigComm,2011
Matthias Grossglauser,EPFL,TPC Member,SigComm,2011
John Heidemann,USC/Information Sciences Institute,TPC Member,SigComm,2011
Kyle Jamieson,University College London,TPC Member,SigComm,2011
Ramesh Johari,Stanford,TPC Member,SigComm,2011
Brad Karp,University College London,TPC Member,SigComm,2011
Sachin KattiStanford,University,TPC Member,SigComm,2011
Arvind Krishnamurthy,University of Washington,TPC Member,SigComm,2011
Balachander Krishnamurthy,AT&T Research,TPC Member,SigComm,2011
Nikolaos Laoutaris,Telefonica Research,TPC Member,SigComm,2011
Ratul Mahajan,Microsoft Research,TPC Member,SigComm,2011
David Oran,Cisco,TPC Member,SigComm,2011
Jitendra Padhye,Microsoft Research,TPC Member,SigComm,2011
Venkat Padmanabhan,Microsoft Research,TPC Member,SigComm,2011
Adrian Perrig,Carnegie Mellon University,TPC Member,SigComm,2011
Lili Qiu,University of Texas Austin,TPC Member,SigComm,2011
Byrav Ramamurthy,University of Nebraska-Lincoln,TPC Member,SigComm,2011
Danny Raz,Technion,TPC Member,SigComm,2011
Scott RixnerRice,University,TPC Member,SigComm,2011
Timothy Roscoe,ETH Zurich,TPC Member,SigComm,2011
Mema Roussopoulos,University of Athens,TPC Member,SigComm,2011
Stefan Savage,University of California San Diego,TPC Member,SigComm,2011
Srinivasan Seshan,Carnegie Mellon University,TPC Member,SigComm,2011
Devavrat Shah,Massachusetts Institute of Technology,TPC Member,SigComm,2011
Scott Shenker,University of California Berkeley,TPC Member,SigComm,2011
Emin Gün Sirer,Cornell University,TPC Member,SigComm,2011
Vijay Sivaraman,University of New South Wales,TPC Member,SigComm,2011
Kun Tan,Microsoft Research,TPC Member,SigComm,2011
Amin Vahdat,University of California San Diego,TPC Member,SigComm,2011
Helen Wang,Microsoft Research,TPC Member,SigComm,2011
Gordon Wilfong,Bell Labs Research,TPC Member,SigComm,2011
Walter Willinger,AT&T Research,TPC Member,SigComm,2011
Alec Wolman,Microsoft Research,TPC Member,SigComm,2011
Yinglian Xie,Microsoft Research,TPC Member,SigComm,2011
Richard Yang,Yale University,TPC Member,SigComm,2011
Haifeng Yu,National University of Singapore,TPC Member,SigComm,2011
Ellen Zegura,Georgia Tech,TPC Member,SigComm,2011
Yin Zhang,University of Texas Austin,TPC Member,SigComm,2011
Yongguang Zhang,Microsoft Research,TPC Member,SigComm,2011
Heather Zheng,University of California Santa Barbara,TPC Member,SigComm,2011
Shivkumar Kalyanaraman,IBM Research,Organizing Committee General Chair,SigComm,2010
Venkat Padmanabhan,Microsoft Research,Organizing Committee General Chair,SigComm,2010
K.K. Ramakrishnan,AT&T Research,Vice Chair,SigComm,2010
Rajeev Shorey,NIIT University,Vice Chair,SigComm,2010
K.K. Ramakrishnan,AT&T Research,TPC Chair,SigComm,2010
Geoffrey M. Voelker,San Diego,TPC Chair,SigComm,2010
Vinay Ribeiro,IIT Delhi,Local Arrangements Chair,SigComm,2010
Sudipta Maitra,IBM Research,Local Arrangements Chair,SigComm,2010
Christophe Diot,Technicolor Paris Research Center,Workshop Chair,SigComm,2010
Jim Kurose,Amherst,Workshop Chair,SigComm,2010
Ranjita Bhagwan,Microsoft Research,Publicity Chair,SigComm,2010
Sue Moon,KAIST,Publicity Chair,SigComm,2010
Bhaskaran Raman,IIT Bombay,Poster/Demo Chair,SigComm,2010
Neil Spring,College Park,Poster/Demo Chair,SigComm,2010
Kevin Almeroth,Santa Barbara,Travel Grant Chair,SigComm,2010
Huzur Saran,IIT Delhi,Travel Grant Chair,SigComm,2010
Aaditeshwar Seth,IIT Delhi,Travel Grant Chair,SigComm,2010
Sergey Gorinsky,Madrid Institute for Advanced Studies in Networks (IMDEA Networks),Publication Chair,SigComm,2010
Carla-Fabiana Chiasserini,Politecnico di Torino,Registration Chair,SigComm,2010
Krishna Sivalingam,IIT Madras,Registration Chair,SigComm,2010
Partha Dutta,IBM Research,Web Chair,SigComm,2010
B.N. Jain,IIT Delhi,Academic Advisory Committee,SigComm,2010
Anurag Kumar,Bangalore,Academic Advisory Committee,SigComm,2010
Jaudelice de Oliveira,Drexel University,Conference Coordinator,SigComm,2010
K.K. Ramakrishnan,AT&T Research,TPC Chair,SigComm,2010
Geoffrey M. Voelker,University of California San Diego,TPC Chair,SigComm,2010
Kevin Almeroth,University of California Santa Barbara,TPC Member,SigComm,2010
Ramon Caceres,AT&T Research,TPC Member,SigComm,2010
Augustin Chaintreau,Thomson,TPC Member,SigComm,2010
Reuven Cohen,Technion,TPC Member,SigComm,2010
Bruce Davie,Cisco,TPC Member,SigComm,2010
Cristian Estan,NetLogic Microsystem,TPC Member,SigComm,2010
Ramesh Govindan,University of Southern California,TPC Member,SigComm,2010
Timothy G. Griffin,University of Cambridge,TPC Member,SigComm,2010
Chuanxiong Guo,Microsoft Research,TPC Member,SigComm,2010
Mark Handley,University College London,TPC Member,SigComm,2010
Kyle Jamieson,University College London,TPC Member,SigComm,2010
Kevin Jeffay,University of North Carolina,TPC Member,SigComm,2010
S. Keshav,University of Waterloo,TPC Member,SigComm,2010
Murali Kodialam,Bell Labs,TPC Member,SigComm,2010
Arvind Krishnamurthy,University of Washington,TPC Member,SigComm,2010
Srikanth Krishnamurthy,University of California Riverside,TPC Member,SigComm,2010
Joy Kuri,Indian Institute of Science,TPC Member,SigComm,2010
Jinyang Li,New York University,TPC Member,SigComm,2010
Michael Mitzenmacher,Harvard University,TPC Member,SigComm,2010
Jeff Mogul,HP Labs,TPC Member,SigComm,2010
Sue Moon,KAIST,TPC Member,SigComm,2010
Robert Morris,Massachusetts Institute of Technology,TPC Member,SigComm,2010
Cristina Nita-Rotaru,Purdue University,TPC Member,SigComm,2010
David Oran,Cisco,TPC Member,SigComm,2010
Jitendra Padhye,Microsoft Research,TPC Member,SigComm,2010
Balaji Prabhakar,Stanford,TPC Member,SigComm,2010
Niels Provos,Google,TPC Member,SigComm,2010
Bhaskaran Raman,IIT Bombay,TPC Member,SigComm,2010
Ram Ramjee,Microsoft Research,TPC Member,SigComm,2010
Jennifer Rexford,Princeton University,TPC Member,SigComm,2010
Pablo Rodriguez,Telefonica Research,TPC Member,SigComm,2010
Matthew Roughan,University of Adelaide,TPC Member,SigComm,2010
Antony Rowstron,Microsoft Research,TPC Member,SigComm,2010
Srinivasan Seshan,Carnegie Mellon University,TPC Member,SigComm,2010
Aman Shaikh,AT&T Research,TPC Member,SigComm,2010
Prashant Shenoy,University of Massachusetts Amherst,TPC Member,SigComm,2010
Emin Gün Sirer,Cornell University,TPC Member,SigComm,2010
Neil Spring,University of Maryland,TPC Member,SigComm,2010
Renata Teixeira,LIP6 / CNRS,TPC Member,SigComm,2010
Patrick Thiran,EPFL,TPC Member,SigComm,2010
Don Towsley,University of Massachusetts Amherst,TPC Member,SigComm,2010
Jon Turner,Washington University,TPC Member,SigComm,2010
Amin Vahdat,University of California San Diego,TPC Member,SigComm,2010
Anwar Walid,Bell Labs,TPC Member,SigComm,2010
Matt Welsh,Harvard University,TPC Member,SigComm,2010
Walter Willinger,AT&T Research,TPC Member,SigComm,2010
Yinglian Xie,Microsoft Research,TPC Member,SigComm,2010
Yin Zhang,University of Texas Austin,TPC Member,SigComm,2010
Miguel Castro,Microsoft Research,Additional reviewer,SigComm,2010
Paul Congdon,HP Labs,Additional reviewer,SigComm,2010
Tadayoshi Kohno,University of Washington,Additional reviewer,SigComm,2010
Amy Reibman,AT&T Research,Additional reviewer,SigComm,2010
George Varghese,University of California San Diego,Additional reviewer,SigComm,2010
Paul Barford,University of Wisconsin,TPC Chair,SigComm,2013
Srinivasan Seshan,Carnegie Mellon University,TPC Chair,SigComm,2013
Aditya Akella,University of Wisconsin,TPC Member,SigComm,2013
Katerina Argyraki,EPFL,TPC Member,SigComm,2013
Ranjita Bhagwan,Microsoft Research,TPC Member,SigComm,2013
Elizabeth Belding,University of California-Santa Barbara,TPC Member,SigComm,2013
John Byers,Boston University,TPC Member,SigComm,2013
Matt Caesar,University of Illinois Urbana Champaign,TPC Member,SigComm,2013
Jon Crowcroft,University of Cambridge,TPC Member,SigComm,2013
Sonia Fahmy,Purdue University,TPC Member,SigComm,2013
Nick Feamster,Georgia Tech,TPC Member,SigComm,2013
Lixin Gao,University of Massachusetts,TPC Member,SigComm,2013
Shyamnath Gollakota,University of Washington,TPC Member,SigComm,2013
Tim Griffin,University of Cambridge,TPC Member,SigComm,2013
John Heidemann,USC/Information Sciences Institute,TPC Member,SigComm,2013
Brad Karp,University College London,TPC Member,SigComm,2013
Sachin Katti,Stanford,TPC Member,SigComm,2013
Arvind Krishnamurthy,University of Washington,TPC Member,SigComm,2013
Craig Labovitz,Arbor Networks,TPC Member,SigComm,2013
Nikolaos Laoutaris,Telefonica Research,TPC Member,SigComm,2013
David Levin,University of Maryland,TPC Member,SigComm,2013
John C.S. Lui,Chinese University of Hong Kong,TPC Member,SigComm,2013
Olaf Maennel,Loughborough University,TPC Member,SigComm,2013
Laurent Mathy,Lancaster University,TPC Member,SigComm,2013
David Oran,Cisco Systems,TPC Member,SigComm,2013
Jitu Padhye,Microsoft Research,TPC Member,SigComm,2013
Venkat Padmanabhan,Microsoft Research,TPC Member,SigComm,2013
Vyas Sekar,Stony Brook University,TPC Member,SigComm,2013
Georgios Smaragdakis,Deutsche Telekom Labs/TU Berlin,TPC Member,SigComm,2013
Peter Steenkiste,Carnegie Mellon University,TPC Member,SigComm,2013
